日期,股票代码,名称,收盘价,涨跌幅
2002-09-26,'000001,上证指数,1587.649,-0.6376
2002-09-25,'000001,上证指数,1597.837,0.0692
2002-09-24,'000001,上证指数,1596.732,-0.3656
2002-09-23,'000001,上证指数,1602.591,-0.1447
2002-09-20,'000001,上证指数,1604.913,-0.8918
2002-09-19,'000001,上证指数,1619.354,1.5534
2002-09-18,'000001,上证指数,1594.584,-0.6416
2002-09-17,'000001,上证指数,1604.881,0.0497
2002-09-16,'000001,上证指数,1604.083,-1.3333
2002-09-13,'000001,上证指数,1625.759,0.0739
2002-09-12,'000001,上证指数,1624.558,0.2594
2002-09-11,'000001,上证指数,1620.355,-0.2927
2002-09-10,'000001,上证指数,1625.111,0.2176
2002-09-09,'000001,上证指数,1621.582,-0.6008
2002-09-06,'000001,上证指数,1631.384,-0.6348
2002-09-05,'000001,上证指数,1641.807,-1.3321
2002-09-04,'000001,上证指数,1663.972,-0.6032
2002-09-03,'000001,上证指数,1674.07,0.3174
2002-09-02,'000001,上证指数,1668.774,0.1294
2002-08-30,'000001,上证指数,1666.618,-0.042
2002-08-29,'000001,上证指数,1667.318,-0.5637
2002-08-28,'000001,上证指数,1676.77,-0.1739
2002-08-27,'000001,上证指数,1679.691,0.5391
2002-08-26,'000001,上证指数,1670.685,-0.7439
2002-08-23,'000001,上证指数,1683.207,-0.1722
2002-08-22,'000001,上证指数,1686.111,0.7506
2002-08-21,'000001,上证指数,1673.549,0.1315
2002-08-20,'000001,上证指数,1671.351,1.6451
2002-08-19,'000001,上证指数,1644.301,-0.1513
2002-08-16,'000001,上证指数,1646.792,0.7603
2002-08-15,'000001,上证指数,1634.366,-0.7503
2002-08-14,'000001,上证指数,1646.722,0.6165
2002-08-13,'000001,上证指数,1636.632,0.1264
2002-08-12,'000001,上证指数,1634.566,-0.7577
2002-08-09,'000001,上证指数,1647.046,-0.7685
2002-08-08,'000001,上证指数,1659.802,-0.4954
2002-08-07,'000001,上证指数,1668.065,-0.1529
2002-08-06,'000001,上证指数,1670.619,1.0074
2002-08-05,'000001,上证指数,1653.957,-0.4762
2002-08-02,'000001,上证指数,1661.871,0.5362
2002-08-01,'000001,上证指数,1653.008,0.0856
2002-07-31,'000001,上证指数,1651.594,-1.043
2002-07-30,'000001,上证指数,1669.002,0.1998
2002-07-29,'000001,上证指数,1665.674,0.4932
2002-07-26,'000001,上证指数,1657.499,-0.457
2002-07-25,'000001,上证指数,1665.109,-0.436
2002-07-24,'000001,上证指数,1672.4,-0.0873
2002-07-23,'000001,上证指数,1673.861,-0.4252
2002-07-22,'000001,上证指数,1681.009,-1.9168
2002-07-19,'000001,上证指数,1713.861,0.5249
2002-07-18,'000001,上证指数,1704.912,0.1877
2002-07-17,'000001,上证指数,1701.718,0.5968
2002-07-16,'000001,上证指数,1691.623,0.2179
2002-07-15,'000001,上证指数,1687.945,-0.6096
2002-07-12,'000001,上证指数,1698.298,0.08
2002-07-11,'000001,上证指数,1696.94,-0.287
2002-07-10,'000001,上证指数,1701.824,-1.6279
2002-07-09,'000001,上证指数,1729.986,-0.1701
2002-07-08,'000001,上证指数,1732.934,0.624
2002-07-05,'000001,上证指数,1722.188,0.5284
2002-07-04,'000001,上证指数,1713.135,-1.0274
2002-07-03,'000001,上证指数,1730.919,0.3461
2002-07-02,'000001,上证指数,1724.949,0.6561
2002-07-01,'000001,上证指数,1713.705,-1.0994
2002-06-28,'000001,上证指数,1732.755,0.5344
2002-06-27,'000001,上证指数,1723.545,0.6209
2002-06-26,'000001,上证指数,1712.91,0.3703
2002-06-25,'000001,上证指数,1706.591,-0.0423
2002-06-24,'000001,上证指数,1707.313,9.2525
2002-06-21,'000001,上证指数,1562.722,3.0717
2002-06-20,'000001,上证指数,1516.151,0.5627
2002-06-19,'000001,上证指数,1507.668,-1.0761
2002-06-18,'000001,上证指数,1524.068,1.8597
2002-06-17,'000001,上证指数,1496.242,0.1336
2002-06-14,'000001,上证指数,1494.246,-1.1553
2002-06-13,'000001,上证指数,1511.711,-0.8611
2002-06-12,'000001,上证指数,1524.842,-0.3998
2002-06-11,'000001,上证指数,1530.963,0.9051
2002-06-10,'000001,上证指数,1517.23,-0.8027
2002-06-07,'000001,上证指数,1529.507,0.5419
2002-06-06,'000001,上证指数,1521.263,4.0536
2002-06-05,'000001,上证指数,1462.0,-1.913
2002-06-04,'000001,上证指数,1490.514,0.4831
2002-06-03,'000001,上证指数,1483.348,-2.1366
2002-05-31,'000001,上证指数,1515.733,-0.5112
2002-05-30,'000001,上证指数,1523.522,-0.0842
2002-05-29,'000001,上证指数,1524.806,-2.1635
2002-05-28,'000001,上证指数,1558.524,0.2235
2002-05-27,'000001,上证指数,1555.048,0.3603
2002-05-24,'000001,上证指数,1549.466,-1.4091
2002-05-23,'000001,上证指数,1571.611,0.4552
2002-05-22,'000001,上证指数,1564.489,-1.4872
2002-05-21,'000001,上证指数,1588.108,3.0215
2002-05-20,'000001,上证指数,1541.53,-1.6566
2002-05-17,'000001,上证指数,1567.497,1.1614
2002-05-16,'000001,上证指数,1549.501,-3.0565
2002-05-15,'000001,上证指数,1598.354,-1.1061
2002-05-14,'000001,上证指数,1616.231,-0.4747
2002-05-13,'000001,上证指数,1623.94,-0.8703
2002-05-10,'000001,上证指数,1638.198,-0.75
2002-05-09,'000001,上证指数,1650.578,-0.1083
2002-05-08,'000001,上证指数,1652.368,-0.9223
2002-04-30,'000001,上证指数,1667.749,0.1163
2002-04-29,'000001,上证指数,1665.812,1.5374
2002-04-26,'000001,上证指数,1640.589,1.5267
2002-04-25,'000001,上证指数,1615.919,0.3022
2002-04-24,'000001,上证指数,1611.051,-0.8307
2002-04-23,'000001,上证指数,1624.546,-0.1803
2002-04-22,'000001,上证指数,1627.48,-0.4704
2002-04-19,'000001,上证指数,1635.172,0.4321
2002-04-18,'000001,上证指数,1628.137,-0.9887
2002-04-17,'000001,上证指数,1644.395,0.2506
2002-04-16,'000001,上证指数,1640.285,-0.5587
2002-04-15,'000001,上证指数,1649.5,-0.5714
2002-04-12,'000001,上证指数,1658.979,0.5728
2002-04-11,'000001,上证指数,1649.53,-1.6766
2002-04-10,'000001,上证指数,1677.658,0.6078
2002-04-09,'000001,上证指数,1667.522,1.6379
2002-04-08,'000001,上证指数,1640.65,0.3675
2002-04-05,'000001,上证指数,1634.643,-0.4298
2002-04-04,'000001,上证指数,1641.699,2.9596
2002-04-03,'000001,上证指数,1594.508,0.7344
2002-04-02,'000001,上证指数,1582.883,-1.593
2002-04-01,'000001,上证指数,1608.506,0.2869
2002-03-29,'000001,上证指数,1603.905,-2.8333
2002-03-28,'000001,上证指数,1650.673,-0.2151
2002-03-27,'000001,上证指数,1654.231,0.2878
2002-03-26,'000001,上证指数,1649.484,-1.5403
2002-03-25,'000001,上证指数,1675.289,0.3351
2002-03-22,'000001,上证指数,1669.694,-0.9094
2002-03-21,'000001,上证指数,1685.017,0.149
2002-03-20,'000001,上证指数,1682.51,1.03
2002-03-19,'000001,上证指数,1665.357,2.5539
2002-03-18,'000001,上证指数,1623.884,0.1794
2002-03-15,'000001,上证指数,1620.976,-2.6529
2002-03-14,'000001,上证指数,1665.151,2.5698
2002-03-13,'000001,上证指数,1623.432,-1.2326
2002-03-12,'000001,上证指数,1643.692,-1.226
2002-03-11,'000001,上证指数,1664.094,1.4533
2002-03-08,'000001,上证指数,1640.256,1.6897
2002-03-07,'000001,上证指数,1613.001,2.7908
2002-03-06,'000001,上证指数,1569.208,0.5852
2002-03-05,'000001,上证指数,1560.079,2.1794
2002-03-04,'000001,上证指数,1526.804,1.6149
2002-03-01,'000001,上证指数,1502.54,-1.4535
2002-02-28,'000001,上证指数,1524.701,-0.8853
2002-02-27,'000001,上证指数,1538.319,0.4498
2002-02-26,'000001,上证指数,1531.43,0.0749
2002-02-25,'000001,上证指数,1530.284,1.571
2002-02-08,'000001,上证指数,1506.615,-0.5793
2002-02-07,'000001,上证指数,1515.394,1.9917
2002-02-06,'000001,上证指数,1485.802,-2.1391
2002-02-05,'000001,上证指数,1518.28,0.4601
2002-02-04,'000001,上证指数,1511.327,1.7201
2002-02-01,'000001,上证指数,1485.77,-0.3952
2002-01-31,'000001,上证指数,1491.665,6.8065
2002-01-30,'000001,上证指数,1396.605,0.275
2002-01-29,'000001,上证指数,1392.775,2.4439
2002-01-28,'000001,上证指数,1359.549,-6.3339
2002-01-25,'000001,上证指数,1451.484,-0.3378
2002-01-24,'000001,上证指数,1456.404,0.7916
2002-01-23,'000001,上证指数,1444.965,6.3498
2002-01-22,'000001,上证指数,1358.691,-0.6055
2002-01-21,'000001,上证指数,1366.968,-3.4244
2002-01-18,'000001,上证指数,1415.438,-0.2875
2002-01-17,'000001,上证指数,1419.519,-4.0619
2002-01-16,'000001,上证指数,1479.619,1.3679
2002-01-15,'000001,上证指数,1459.653,-1.714
2002-01-14,'000001,上证指数,1485.108,-3.2877
2002-01-11,'000001,上证指数,1535.593,-2.5909
2002-01-10,'000001,上证指数,1576.437,0.9663
2002-01-09,'000001,上证指数,1561.349,-1.3964
2002-01-08,'000001,上证指数,1583.461,-0.8329
2002-01-07,'000001,上证指数,1596.76,-0.9081
2002-01-04,'000001,上证指数,1611.393,-2.1008
2001-12-31,'000001,上证指数,1645.971,0.3957
2001-12-28,'000001,上证指数,1639.484,0.7102
2001-12-27,'000001,上证指数,1627.923,-0.3501
2001-12-26,'000001,上证指数,1633.643,1.3948
2001-12-25,'000001,上证指数,1611.17,0.3154
2001-12-24,'000001,上证指数,1606.104,-2.0753
2001-12-21,'000001,上证指数,1640.142,0.5274
2001-12-20,'000001,上证指数,1631.537,-2.4608
2001-12-19,'000001,上证指数,1672.698,-0.8648
2001-12-18,'000001,上证指数,1687.29,1.2817
2001-12-17,'000001,上证指数,1665.938,-0.5715
2001-12-14,'000001,上证指数,1675.514,-0.7405
2001-12-13,'000001,上证指数,1688.013,-1.5835
2001-12-12,'000001,上证指数,1715.172,-0.7928
2001-12-11,'000001,上证指数,1728.878,-1.1325
2001-12-10,'000001,上证指数,1748.682,0.1876
2001-12-07,'000001,上证指数,1745.407,-0.3298
2001-12-06,'000001,上证指数,1751.182,0.3412
2001-12-05,'000001,上证指数,1745.227,-1.3818
2001-12-04,'000001,上证指数,1769.681,0.4039
2001-12-03,'000001,上证指数,1762.562,0.8335
2001-11-30,'000001,上证指数,1747.993,0.9061
2001-11-29,'000001,上证指数,1732.296,-0.1559
2001-11-28,'000001,上证指数,1735.0,0.7205
2001-11-27,'000001,上证指数,1722.589,0.9792
2001-11-26,'000001,上证指数,1705.885,-0.39
2001-11-23,'000001,上证指数,1712.564,-0.1894
2001-11-22,'000001,上证指数,1715.813,0.595
2001-11-21,'000001,上证指数,1705.664,0.349
2001-11-20,'000001,上证指数,1699.732,1.7868
2001-11-19,'000001,上证指数,1669.894,1.4046
2001-11-16,'000001,上证指数,1646.763,1.5678
2001-11-15,'000001,上证指数,1621.344,0.2623
2001-11-14,'000001,上证指数,1617.102,0.0725
2001-11-13,'000001,上证指数,1615.931,-0.3247
2001-11-12,'000001,上证指数,1621.195,-0.5621
2001-11-09,'000001,上证指数,1630.359,1.5249
2001-11-08,'000001,上证指数,1605.871,0.7416
2001-11-07,'000001,上证指数,1594.05,-4.6209
2001-11-06,'000001,上证指数,1671.278,-0.4938
2001-11-05,'000001,上证指数,1679.572,-0.6964
2001-11-02,'000001,上证指数,1691.351,-0.9605
2001-11-01,'000001,上证指数,1707.754,1.1002
2001-10-31,'000001,上证指数,1689.17,0.3804
2001-10-30,'000001,上证指数,1682.769,-1.0414
2001-10-29,'000001,上证指数,1700.477,1.3469
2001-10-26,'000001,上证指数,1677.878,0.0823
2001-10-25,'000001,上证指数,1676.499,-2.4191
2001-10-24,'000001,上证指数,1718.06,2.8432
2001-10-23,'000001,上证指数,1670.562,9.857
2001-10-22,'000001,上证指数,1520.669,-3.2932
2001-10-19,'000001,上证指数,1572.453,-2.6694
2001-10-18,'000001,上证指数,1615.579,-1.6729
2001-10-17,'000001,上证指数,1643.066,-0.7752
2001-10-16,'000001,上证指数,1655.902,-1.8597
2001-10-15,'000001,上证指数,1687.28,-0.2392
2001-10-12,'000001,上证指数,1691.326,3.235
2001-10-11,'000001,上证指数,1638.326,-2.8629
2001-10-10,'000001,上证指数,1686.612,-3.3261
2001-10-09,'000001,上证指数,1744.64,1.0487
2001-10-08,'000001,上证指数,1726.533,-2.1721
2001-09-28,'000001,上证指数,1764.867,-0.0037
2001-09-27,'000001,上证指数,1764.932,-0.163
2001-09-26,'000001,上证指数,1767.814,-1.4533
2001-09-25,'000001,上证指数,1793.884,-0.06
2001-09-24,'000001,上证指数,1794.961,-0.6673
2001-09-21,'000001,上证指数,1807.019,-0.6269
2001-09-20,'000001,上证指数,1818.419,-0.2346
2001-09-19,'000001,上证指数,1822.695,1.3384
2001-09-18,'000001,上证指数,1798.622,0.7853
2001-09-17,'000001,上证指数,1784.608,-1.8574
2001-09-14,'000001,上证指数,1818.382,-1.17
2001-09-13,'000001,上证指数,1839.909,-0.6853
2001-09-12,'000001,上证指数,1852.604,-0.5996
2001-09-11,'000001,上证指数,1863.78,0.3906
2001-09-10,'000001,上证指数,1856.529,2.6362
2001-09-07,'000001,上证指数,1808.844,-2.8319
2001-09-06,'000001,上证指数,1861.561,-0.3591
2001-09-05,'000001,上证指数,1868.27,0.3173
2001-09-04,'000001,上证指数,1862.36,2.4857
2001-09-03,'000001,上证指数,1817.19,-0.924
2001-08-31,'000001,上证指数,1834.138,-0.2986
2001-08-30,'000001,上证指数,1839.631,-0.4279
2001-08-29,'000001,上证指数,1847.536,0.2252
2001-08-28,'000001,上证指数,1843.385,0.883
2001-08-27,'000001,上证指数,1827.25,-3.1561
2001-08-24,'000001,上证指数,1886.8,-0.8508
2001-08-23,'000001,上证指数,1902.99,-0.024
2001-08-22,'000001,上证指数,1903.446,-1.8271
2001-08-21,'000001,上证指数,1938.871,0.2265
2001-08-20,'000001,上证指数,1934.489,0.545
2001-08-17,'000001,上证指数,1924.003,0.227
2001-08-16,'000001,上证指数,1919.645,-1.4232
2001-08-15,'000001,上证指数,1947.359,0.403
2001-08-14,'000001,上证指数,1939.542,-0.7958
2001-08-13,'000001,上证指数,1955.1,0.0033
2001-08-10,'000001,上证指数,1955.036,1.5819
2001-08-09,'000001,上证指数,1924.59,1.5524
2001-08-08,'000001,上证指数,1895.169,-0.4603
2001-08-07,'000001,上证指数,1903.932,1.1586
2001-08-06,'000001,上证指数,1882.126,-3.909
2001-08-03,'000001,上证指数,1958.692,0.0853
2001-08-02,'000001,上证指数,1957.023,-1.5051
2001-08-01,'000001,上证指数,1986.928,3.4687
2001-07-31,'000001,上证指数,1920.318,-1.8655
2001-07-30,'000001,上证指数,1956.823,-5.272
2001-07-27,'000001,上证指数,2065.728,-1.3506
2001-07-26,'000001,上证指数,2094.009,-0.8639
2001-07-25,'000001,上证指数,2112.256,-1.1326
2001-07-24,'000001,上证指数,2136.454,-1.5008
2001-07-23,'000001,上证指数,2169.007,-0.4871
2001-07-20,'000001,上证指数,2179.624,1.3654
2001-07-19,'000001,上证指数,2150.265,0.1735
2001-07-18,'000001,上证指数,2146.541,0.2597
2001-07-17,'000001,上证指数,2140.981,-0.2448
2001-07-16,'000001,上证指数,2146.236,-0.6988
2001-07-13,'000001,上证指数,2161.34,-0.1917
2001-07-12,'000001,上证指数,2165.491,-0.1498
2001-07-11,'000001,上证指数,2168.74,-0.9611
2001-07-10,'000001,上证指数,2189.785,0.9278
2001-07-09,'000001,上证指数,2169.655,-0.0399
2001-07-06,'000001,上证指数,2170.521,-0.5107
2001-07-05,'000001,上证指数,2181.663,-0.9262
2001-07-04,'000001,上证指数,2202.058,-0.4418
2001-07-03,'000001,上证指数,2211.83,0.265
2001-07-02,'000001,上证指数,2205.985,-0.543
2001-06-29,'000001,上证指数,2218.029,-0.055
2001-06-28,'000001,上证指数,2219.25,-0.4744
2001-06-27,'000001,上证指数,2229.828,-0.1685
2001-06-26,'000001,上证指数,2233.591,0.1522
2001-06-25,'000001,上证指数,2230.197,1.0938
2001-06-22,'000001,上证指数,2206.067,0.773
2001-06-21,'000001,上证指数,2189.145,1.203
2001-06-20,'000001,上证指数,2163.123,-0.3378
2001-06-19,'000001,上证指数,2170.454,0.1295
2001-06-18,'000001,上证指数,2167.647,-1.9595
2001-06-15,'000001,上证指数,2210.97,0.3892
2001-06-14,'000001,上证指数,2202.398,-1.7849
2001-06-13,'000001,上证指数,2242.423,0.8756
2001-06-12,'000001,上证指数,2222.959,0.3764
2001-06-11,'000001,上证指数,2214.623,-0.3799
2001-06-08,'000001,上证指数,2223.068,-0.3024
2001-06-07,'000001,上证指数,2229.812,-0.3882
2001-06-06,'000001,上证指数,2238.501,0.1572
2001-06-05,'000001,上证指数,2234.987,0.3686
2001-06-04,'000001,上证指数,2226.779,0.3238
2001-06-01,'000001,上证指数,2219.591,0.2409
2001-05-31,'000001,上证指数,2214.257,0.1382
2001-05-30,'000001,上证指数,2211.201,1.4184
2001-05-29,'000001,上证指数,2180.276,0.0265
2001-05-28,'000001,上证指数,2179.699,-0.6326
2001-05-25,'000001,上证指数,2193.576,-0.2148
2001-05-24,'000001,上证指数,2198.297,0.0319
2001-05-23,'000001,上证指数,2197.595,-0.5765
2001-05-22,'000001,上证指数,2210.337,-0.1472
2001-05-21,'000001,上证指数,2213.595,0.464
2001-05-18,'000001,上证指数,2203.372,0.3976
2001-05-17,'000001,上证指数,2194.647,-0.2209
2001-05-16,'000001,上证指数,2199.505,0.3852
2001-05-15,'000001,上证指数,2191.064,0.5783
2001-05-14,'000001,上证指数,2178.466,1.0699
2001-05-11,'000001,上证指数,2155.405,0.3782
2001-05-10,'000001,上证指数,2147.283,0.6748
2001-05-09,'000001,上证指数,2132.89,-0.2387
2001-05-08,'000001,上证指数,2137.994,0.8876
2001-04-30,'000001,上证指数,2119.184,0.1927
2001-04-27,'000001,上证指数,2115.109,0.4776
2001-04-26,'000001,上证指数,2105.056,-0.6665
2001-04-25,'000001,上证指数,2119.18,-2.1694
2001-04-24,'000001,上证指数,2166.174,0.7323
2001-04-23,'000001,上证指数,2150.426,-0.0887
2001-04-20,'000001,上证指数,2152.335,-0.9451
2001-04-19,'000001,上证指数,2172.87,0.0141
2001-04-18,'000001,上证指数,2172.564,-0.189
2001-04-17,'000001,上证指数,2176.679,0.3976
2001-04-16,'000001,上证指数,2168.059,1.0562
2001-04-13,'000001,上证指数,2145.4,0.4966
2001-04-12,'000001,上证指数,2134.798,0.1596
2001-04-11,'000001,上证指数,2131.397,0.1371
2001-04-10,'000001,上证指数,2128.479,0.5248
2001-04-09,'000001,上证指数,2117.367,0.4155
2001-04-06,'000001,上证指数,2108.606,-0.1891
2001-04-05,'000001,上证指数,2112.6,1.0466
2001-04-04,'000001,上证指数,2090.719,-1.5229
2001-04-03,'000001,上证指数,2123.052,-0.0956
2001-04-02,'000001,上证指数,2125.084,0.5826
2001-03-30,'000001,上证指数,2112.775,0.529
2001-03-29,'000001,上证指数,2101.658,-0.2476
2001-03-28,'000001,上证指数,2106.874,-0.0182
2001-03-27,'000001,上证指数,2107.258,0.8315
2001-03-26,'000001,上证指数,2089.881,1.7697
2001-03-23,'000001,上证指数,2053.539,-1.6284
2001-03-22,'000001,上证指数,2087.532,1.0231
2001-03-21,'000001,上证指数,2066.39,1.0068
2001-03-20,'000001,上证指数,2045.793,0.4506
2001-03-19,'000001,上证指数,2036.617,0.8108
2001-03-16,'000001,上证指数,2020.236,-0.1169
2001-03-15,'000001,上证指数,2022.601,0.1974
2001-03-14,'000001,上证指数,2018.616,0.9965
2001-03-13,'000001,上证指数,1998.699,-0.6883
2001-03-12,'000001,上证指数,2012.552,0.0443
2001-03-09,'000001,上证指数,2011.66,0.5378
2001-03-08,'000001,上证指数,2000.9,0.4883
2001-03-07,'000001,上证指数,1991.177,0.0561
2001-03-06,'000001,上证指数,1990.06,0.2953
2001-03-05,'000001,上证指数,1984.2,-0.0459
2001-03-02,'000001,上证指数,1985.111,1.0172
2001-03-01,'000001,上证指数,1965.121,0.3032
2001-02-28,'000001,上证指数,1959.18,-0.1459
2001-02-27,'000001,上证指数,1962.042,0.376
2001-02-26,'000001,上证指数,1954.693,0.9475
2001-02-23,'000001,上证指数,1936.346,1.525
2001-02-22,'000001,上证指数,1907.26,-0.1082
2001-02-21,'000001,上证指数,1909.326,-2.2472
2001-02-20,'000001,上证指数,1953.218,-0.7284
2001-02-19,'000001,上证指数,1967.55,1.3175
2001-02-16,'000001,上证指数,1941.964,-0.232
2001-02-15,'000001,上证指数,1946.479,-0.8517
2001-02-14,'000001,上证指数,1963.2,-0.0167
2001-02-13,'000001,上证指数,1963.528,0.1176
2001-02-12,'000001,上证指数,1961.221,0.2172
2001-02-09,'000001,上证指数,1956.97,1.3902
2001-02-08,'000001,上证指数,1930.138,-2.5153
2001-02-07,'000001,上证指数,1979.939,-0.7706
2001-02-06,'000001,上证指数,1995.315,-0.6333
2001-02-05,'000001,上证指数,2008.032,-2.7873
2001-01-19,'000001,上证指数,2065.606,1.1011
2001-01-18,'000001,上证指数,2043.11,0.4191
2001-01-17,'000001,上证指数,2034.584,-0.5525
2001-01-16,'000001,上证指数,2045.887,0.6615
2001-01-15,'000001,上证指数,2032.443,-3.4353
2001-01-12,'000001,上证指数,2104.747,-0.6792
2001-01-11,'000001,上证指数,2119.141,-0.3046
2001-01-10,'000001,上证指数,2125.615,1.1651
2001-01-09,'000001,上证指数,2101.135,-0.0442
2001-01-08,'000001,上证指数,2102.064,-1.0933
2001-01-05,'000001,上证指数,2125.3,0.3729
2001-01-04,'000001,上证指数,2117.405,-0.3058
2001-01-03,'000001,上证指数,2123.899,0.9713
2001-01-02,'000001,上证指数,2103.469,1.4465
2000-12-29,'000001,上证指数,2073.477,0.9628
2000-12-28,'000001,上证指数,2053.704,-0.2206
2000-12-27,'000001,上证指数,2058.244,-0.868
2000-12-26,'000001,上证指数,2076.266,0.3913
2000-12-25,'000001,上证指数,2068.174,-0.077
2000-12-22,'000001,上证指数,2069.768,-0.3427
2000-12-21,'000001,上证指数,2076.886,0.2712
2000-12-20,'000001,上证指数,2071.268,1.0852
2000-12-19,'000001,上证指数,2049.032,0.2195
2000-12-18,'000001,上证指数,2044.545,0.254
2000-12-15,'000001,上证指数,2039.364,-0.5712
2000-12-14,'000001,上证指数,2051.079,-0.2452
2000-12-13,'000001,上证指数,2056.12,-0.1424
2000-12-12,'000001,上证指数,2059.053,0.6342
2000-12-11,'000001,上证指数,2046.076,-1.3066
2000-12-08,'000001,上证指数,2073.163,-0.0906
2000-12-07,'000001,上证指数,2075.044,-0.0281
2000-12-06,'000001,上证指数,2075.627,-0.767
2000-12-05,'000001,上证指数,2091.67,-0.0224
2000-12-04,'000001,上证指数,2092.139,0.4946
2000-12-01,'000001,上证指数,2081.843,0.5424
2000-11-30,'000001,上证指数,2070.613,0.1508
2000-11-29,'000001,上证指数,2067.495,-0.5723
2000-11-28,'000001,上证指数,2079.396,1.4502
2000-11-27,'000001,上证指数,2049.671,-0.1801
2000-11-24,'000001,上证指数,2053.37,-3.1173
2000-11-23,'000001,上证指数,2119.439,0.2904
2000-11-22,'000001,上证指数,2113.303,0.7303
2000-11-21,'000001,上证指数,2097.982,-0.1621
2000-11-20,'000001,上证指数,2101.389,0.3895
2000-11-17,'000001,上证指数,2093.235,-0.1312
2000-11-16,'000001,上证指数,2095.984,0.6763
2000-11-15,'000001,上证指数,2081.905,-0.1541
2000-11-14,'000001,上证指数,2085.118,0.692
2000-11-13,'000001,上证指数,2070.788,1.1395
2000-11-10,'000001,上证指数,2047.458,0.7368
2000-11-09,'000001,上证指数,2032.482,0.9724
2000-11-08,'000001,上证指数,2012.908,0.7927
2000-11-07,'000001,上证指数,1997.077,0.2965
2000-11-06,'000001,上证指数,1991.173,0.4815
2000-11-03,'000001,上证指数,1981.631,-0.1325
2000-11-02,'000001,上证指数,1984.26,0.3488
2000-11-01,'000001,上证指数,1977.363,0.8197
2000-10-31,'000001,上证指数,1961.287,-0.6228
2000-10-30,'000001,上证指数,1973.578,0.3138
2000-10-27,'000001,上证指数,1967.405,-0.0136
2000-10-26,'000001,上证指数,1967.673,-0.4846
2000-10-25,'000001,上证指数,1977.254,1.0688
2000-10-24,'000001,上证指数,1956.344,-0.1324
2000-10-23,'000001,上证指数,1958.938,0.5896
2000-10-20,'000001,上证指数,1947.455,1.7788
2000-10-19,'000001,上证指数,1913.42,-0.4902
2000-10-18,'000001,上证指数,1922.845,0.6994
2000-10-17,'000001,上证指数,1909.49,0.3511
2000-10-16,'000001,上证指数,1902.809,-0.8001
2000-10-13,'000001,上证指数,1918.157,-0.424
2000-10-12,'000001,上证指数,1926.324,-0.3828
2000-10-11,'000001,上证指数,1933.726,-0.4337
2000-10-10,'000001,上证指数,1942.149,1.3992
2000-10-09,'000001,上证指数,1915.35,0.2717
2000-09-29,'000001,上证指数,1910.161,1.1048
2000-09-28,'000001,上证指数,1889.289,-1.2955
2000-09-27,'000001,上证指数,1914.086,1.3909
2000-09-26,'000001,上证指数,1887.829,0.6353
2000-09-25,'000001,上证指数,1875.911,-0.8495
2000-09-22,'000001,上证指数,1891.984,-0.8033
2000-09-21,'000001,上证指数,1907.306,-0.7794
2000-09-20,'000001,上证指数,1922.289,1.0054
2000-09-19,'000001,上证指数,1903.154,-2.2396
2000-09-18,'000001,上证指数,1946.753,-1.6013
2000-09-15,'000001,上证指数,1978.434,-0.0541
2000-09-14,'000001,上证指数,1979.505,-0.4742
2000-09-13,'000001,上证指数,1988.936,0.4972
2000-09-12,'000001,上证指数,1979.095,0.3576
2000-09-11,'000001,上证指数,1972.043,0.6498
2000-09-08,'000001,上证指数,1959.312,0.4434
2000-09-07,'000001,上证指数,1950.663,1.2854
2000-09-06,'000001,上证指数,1925.907,-1.9292
2000-09-05,'000001,上证指数,1963.792,-2.3282
2000-09-04,'000001,上证指数,2010.602,0.5372
2000-09-01,'000001,上证指数,1999.859,-1.0558
2000-08-31,'000001,上证指数,2021.199,-2.6464
2000-08-30,'000001,上证指数,2076.143,-1.3932
2000-08-29,'000001,上证指数,2105.476,0.2328
2000-08-28,'000001,上证指数,2100.585,0.6653
2000-08-25,'000001,上证指数,2086.703,0.7504
2000-08-24,'000001,上证指数,2071.161,0.6435
2000-08-23,'000001,上证指数,2057.919,-0.809
2000-08-22,'000001,上证指数,2074.703,-1.6118
2000-08-21,'000001,上证指数,2108.69,0.8854
2000-08-18,'000001,上证指数,2090.183,-0.0671
2000-08-17,'000001,上证指数,2091.586,0.3897
2000-08-16,'000001,上证指数,2083.467,0.3199
2000-08-15,'000001,上证指数,2076.823,0.0252
2000-08-14,'000001,上证指数,2076.3,0.661
2000-08-11,'000001,上证指数,2062.666,-0.1586
2000-08-10,'000001,上证指数,2065.943,0.2311
2000-08-09,'000001,上证指数,2061.18,0.5495
2000-08-08,'000001,上证指数,2049.916,0.5147
2000-08-07,'000001,上证指数,2039.419,0.6444
2000-08-04,'000001,上证指数,2026.361,-0.4881
2000-08-03,'000001,上证指数,2036.301,0.2767
2000-08-02,'000001,上证指数,2030.683,0.1248
2000-08-01,'000001,上证指数,2028.151,0.2279
2000-07-31,'000001,上证指数,2023.539,0.5339
2000-07-28,'000001,上证指数,2012.793,0.022
2000-07-27,'000001,上证指数,2012.35,0.0015
2000-07-26,'000001,上证指数,2012.319,0.7884
2000-07-25,'000001,上证指数,1996.577,0.3689
2000-07-24,'000001,上证指数,1989.239,-0.3555
2000-07-21,'000001,上证指数,1996.336,0.2398
2000-07-20,'000001,上证指数,1991.56,-0.3436
2000-07-19,'000001,上证指数,1998.426,0.2227
2000-07-18,'000001,上证指数,1993.986,0.5804
